Survey ID,NPS,Reason for Rating,CSAT
28346855,10,Mabilis na pagsagot sa issue,10
28348162,7,Ok lng,8
28351613,7,Short or not very long waiting time,9
28352954,10,good customer service..,10
28206894,1,Bagal ng feedback. Hanggang ngayon di pa napapalitan ang LUMANG MODEM na naging sanhi ng madalas na internet disconnection sa bahay.,1
28311574,5,unresolved.. no solution..,5
28352902,0,NA,0
28352922,10,User friendly at mabilis ung reply.,10
28322048,10,Sa lahat ng agent na nakausap thru chats its been really wonderful and one of them has a sense of humor and it could really help clients calm if they have a internet problem i really love and like the customer service agents are very wonderful,10
28301129,8,Okay naman ang connection. The only complain i had so far is every 2 or 3 months laging Los ang connection which I again complain. I'm not sure if this is happening only in our area.,9
28342101,10,fast customer service response and resolution,10
28351137,1,Response time is not good,2
28320465,10,Responsive at magaling sa technical solutions ang mga service rep,10
28345330,8,Maayos namang nakipag usap sa akin yung operator at Hindi sya bastos kausap. Magalang syang makipag usap,7
28351710,6,Cannot process request over the phone. Need to email the request.,6
28300436,10,Been with PLDT since 2021. Service is great. Minimal issues with the service,10
28343054,8,I was able to talk to agent quickly but my issue was not resolve til now,7
28156467,0,"Your customer service team was not able to help me. I spent hours calling your hotline, being put on hold, and having to dial again after the call had been cut. Your Team Leads/Supervisors at night are non-existent. I was told that Customer Service Managers are only around in the mornings. I asked for a return call and never received one.",0
28338078,9,Issue resolved unlike my previous calls,9
28341524,10,nakakatulong at my pasensya,10
28351571,4,no feedbavk,3
28114798,0,Matagal ang action.,0
28345176,3,lagi pong walang access mula noong October 2023,7
28212520,9,…,10
28348119,0,None,10
28343390,10,"Kudos to the agents who helped me:
1.Mr.Franco from SMART SM Clark, who extended a lot of effort to port-in my number.
2. Mr. Yboa who did a fwup just to make sure I am receiving incoming calls (they filed a ticket & was fixed right away).
3. And I appreciate agent Noah too, who took my call and send me the link so I can answer to the survey.

Your work is highly appreciated!
Once again, Thank You!!! 😊",10
28327834,10,The agent answered all my inquiries in a timely manner.,10
28328424,10,Clapclapclap,10
28325999,10,Ang galing ng service,10
28350622,10,wala kang paki,10
28346126,10,I'm not giving a perfect score to PLDT service I'm giving a perfect score to the agents assist earlier.,10
28346576,2,"PALPAK Ang serbisyo, Isang buwan na Ako nahrereklamo sa agent nyo dahil un plan na kinuha ko ay may kasama Cignal TV , agad agad nagmssg ang PLDT na dapat bayaran ko Muna un plan bago kabitan na Wifi at Cignal, agad Ako magbayad at nailabit naman un Wifi pero un Cignal Wala at Pagkalipas pa Ng ilang araw ay saka  magdala Ng unit Ng Cignal pero sira daw un unit at papalitan na lng at lumipad pa ulit Ang halos Isang Linggo bago bumalik at me dala Ng Cignal unit pero Wala kasama mga cable jack at pinabibile kami Ng cable jack, at bago umalis Ang installer ay ikinabit nila un Cignal unit sa existing mother board Ng asking CCTV bakit Ganon? Wala Ng bumalik kahit araw araw Ako nag rereklamo sa agent nyo na c ROVIEL Malapote ay Wala pa Rin nangyari, binigay ni ROVIEL un CP no. Ng team leader daw nA me sakop sa San Isidro BONGABONG eh Wala pa Rin nangyari at Sabi sa system nila at completed na daw, hangan Ngayon at na iningil na Ang PLDT dapat daw magbayad Ako Ng 1799 sa Jan 17, 2024 dapat ba Ako mag bayad sa serbisyo hindi naman kompleto dahil Wala Ng Isang buwan un Cignal Tv",1
28294039,10,"Salamat sa pldt Ksi mabilis nio naaksinan ung problema q sa modem q,",10
28125661,10,Efficient service,10
28344022,10,I waited only for a short while before a customer care responded to me.,10
28156861,0,"Yung support na ina. Escalate nyo sa area namin, di daw pwede close agad ticket",0
28131893,8,Maganda naman ang serbisyo pagdating sa rate ng internet speed. May mga pagkakataon lang na nagkakaproblema at ang pag aayos teknikal ang inaabot ng isa hanggang tatlong araw bago masolusyonan.,9
28157337,0,Poor service,3
28348566,8,Tamang impormasyon ay naibigay,9
28331430,2,"I called your hotline for a concern regarding my billing. However, they advised me to contact your X account and send some supporting documents regarding my concern. When I sent them over, your agent from X account then advised me to go to the nearest store. This process of going back and forth is such a hassle",1
28345194,8,Na,10
28348405,0,"Lagi nalang pawala wala ang net nyo, sobrang pangit Ng serbisyo nyo",1
28348718,0,Bad customer service,0
28345520,0,We don’t have internet since jan 28 until now the problem is not yet resolved,8
28348774,8,None,10
28345588,0,Lack of urgency to process and resolved the problem immediately,1
28330747,10,Very attentive customer service and very fast resolution was given.,10
28133084,4,matagal sumagot ang mga tutuong tao,10
28131974,3,Need to improve customer service and how they will provide attainable and reliable solution to customers concern.,3
28348274,10,shes nice,10
28347333,7,All of my inquiries answered,8
28345945,0,"seth, jaze at jeff are all not trained how to handle escalated calls. they failed to provide proper expectation when placing the call on hold, a lot of misinformation and providing estimated timeframe is not clear. they need to undergo training again as they do not know how to follow  simple protocols for proper phone handling. they are the reason most of the customers issue are not being resolved.",0
28348091,0,Poor service,0
28338714,8,mabilis ang aksyon sa dinudulog na problema,10
28348743,7,Magaling si Josh,7
28348751,10,Yan promoter ka na ateng,10
28344841,10,The representqtive was detailed.,10
28338495,10,Recommend ko to dahil mabilis ang process nila may wifi na ako ulit at inaayos nila kaagad,10
28342175,9,fast customer service,10
28345240,9,"Mabait yung nakausap ko na csr, nagawan agad ng report yung concern ko",10
28345294,10,It's been great may mga system maintenance lang na di aware ang mga clients,10
28153958,8,There are certain action that took so long. Always updating not on the spot action and sometimes the problem dies not solve immediately,8
28345075,5,Lagi nawawala ang internet,5
28154396,7,Mabagal ang service nyo kpag may aberya sa costumer nyo pero mabilis kau sa pagputol kpag na delay ang payment,5
28319316,7,Pde din,9
28329596,10,Asap resolved anything..,10
28323071,8,Agents are respectful however id did not resolve my problem,10
28343095,9,Not 10 because nothing is perfect,9
28319756,10,Madaling tawagin may resulta agad sa problema,10
28074782,1,"Ang tagal ng response kapag may sira. Every month shut down ang system. Based on my own experience until now walang umaayos sa reklamo ko, Jan. 3 until now wala kming connection",4
28335798,8,Ok lang,8
28336847,5,"The customer service was polite and responsive.  However, he couldn't really give me an answer as to why PLDT claims my issue with having no dialtone since January 12 has been resolved when I still have no dialtone.",8
28343151,1,"Rep is unknowledgeable, doesnt know what he is doing, keeps putting me on hold. Even told me to just pay the bill. Unprofessional",0
28335466,8,Able to answer my question,10
28336033,9,Magalang at mabilis ang tugon sa akin katanungan,9
28343287,10,The agents are very helpful and accommodating.,10
28339358,0,"Absolute garbage service and customer care. 

No delays on payment but im having this bad service and recurring issue. 

The one i talked to is useless even i tried to talk things and trying not to be rude, but her actions didnt matter",0
28336928,1,Personnel rude,1
28343655,10,"Agent knows what to do
Agent asks if I need anything else not just my concern
On-time response",10
28342762,5,Didn’t ask if there’s anything else. Nagmamadali matapos ang chat,5
28291708,10,Quick response and pleasant agent,10
28154767,10,Maagap na pagsagot ng costomer service at ang agarang lunas sa problema na aming itinawag.,10
28120836,10,The agent was helpful. He helps me activate my sim card. He deserves a raise thank you,10
28154523,6,"The actual reps were helpful and responsive, but my internet has not been restored yet since calling over a week ago. It can back briefly but now is gone again.",7
28316440,10,"They are very accommodating, very patient, and kind. They even help me verify my sim even though I still need to wait 24 hours but because of them I didn’t even wait. So I highly recommend their service! Salute po!",10
28336938,0,bobo walang alam na rep,0
28153976,7,"Advised CS that if PLDT is going on-site, they should go on a weekend as no one is around during weekdays. CS told me no one is going on site. PLDT called me last Friday that they'll be coming. Good thing it was rescheduled last Saturday.",7
28153766,4,Good not give definite update on when the wifi culd be restore.,4
28154502,6,matagal ang pag ayos ng problema na itinawag namin. inabot ng 5days,9
28153626,9,Satisfied the services rendered,9
28290199,10,The call agent is very helpful and polite.,10
28340214,9,CS is attentive,9
28339588,10,"I’m grateful that our internet connection was restored just a few hours after I called the customer service - technical support (which I should have done sooner). The rep who assisted me, Kim, was great and efficient. She was able to identify the problem immediately and provide a resolution. It was a smooth transaction. I hope that PLDT will proactively notify its affected customers through text whenever there is an outage, so we would know what to expect or do in that situation.",10
28227243,10,Well altho I was so disappointed kase minsan nawawalan ako ng net. So far lahat ng rep na nakakausap ko mababait. And my heart is with them kase an also a call center agent been working with Telco int account and alam ko ang hirap assisting cx on the phone. Just wanna thank you to the rep I spoke with last 13th I forgot her name but she was very good and also the lady who assisted me today.,10
